|filename                                                    | depth     | fanout    | filesize  | disk (blk)|
|./lib/aarch64-linux-gnu/gconv/EUC-TW.so                     | 4         | 0         | 67592     | 68        |
|./lib/aarch64-linux-gnu/gconv/EUC-JISX0213.so               | 4         | 0         | 67592     | 68        |
|./lib/aarch64-linux-gnu/gconv/HP-GREEK8.so                  | 4         | 0         | 67592     | 68        |
|./lib/aarch64-linux-gnu/gconv/RK1048.so                     | 4         | 0         | 67592     | 68        |
|./lib/aarch64-linux-gnu/gconv/HP-TURKISH8.so                | 4         | 0         | 67592     | 68        |
|./lib/aarch64-linux-gnu/gconv/GEORGIAN-ACADEMY.so           | 4         | 0         | 67592     | 68        |
|./lib/aarch64-linux-gnu/gconv/ISO_5428.so                   | 4         | 0         | 67592     | 68        |
|./lib/aarch64-linux-gnu/gconv/BIG5HKSCS.so                  | 4         | 0         | 264200    | 260       |
|./lib/aarch64-linux-gnu/gconv/CP1252.so                     | 4         | 0         | 67592     | 68        |
|./lib/aarch64-linux-gnu/gconv/EBCDIC-UK.so                  | 4         | 0         | 67592     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM860.so                     | 4         | 0         | 67592     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM1124.so                    | 4         | 0         | 67592     | 68        |
|./lib/aarch64-linux-gnu/gconv/ISO_6937-2.so                 | 4         | 0         | 67592     | 68        |
|./lib/aarch64-linux-gnu/gconv/CP10007.so                    | 4         | 0         | 67592     | 68        |
|./lib/aarch64-linux-gnu/gconv/CP1256.so                     | 4         | 0         | 67592     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM1123.so                    | 4         | 0         | 67592     | 68        |
|./lib/aarch64-linux-gnu/gconv/GEORGIAN-PS.so                | 4         | 0         | 67592     | 68        |
|./lib/aarch64-linux-gnu/gconv/MAC-SAMI.so                   | 4         | 0         | 67592     | 68        |
|./lib/aarch64-linux-gnu/gconv/ISO8859-10.so                 | 4         | 0         | 67592     | 68        |
|./lib/aarch64-linux-gnu/gconv/ISO646.so                     | 4         | 0         | 67592     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM424.so                     | 4         | 0         | 67592     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM880.so                     | 4         | 0         | 67592     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM281.so                     | 4         | 0         | 67592     | 68        |
|./lib/aarch64-linux-gnu/gconv/MIK.so                        | 4         | 0         | 67592     | 68        |
|./lib/aarch64-linux-gnu/gconv/libKSC.so                     | 4         | 0         | 67592     | 68        |
|./lib/aarch64-linux-gnu/gconv/libISOIR165.so                | 4         | 0         | 67592     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM865.so                     | 4         | 0         | 67592     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM1047.so                    | 4         | 0         | 67592     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM869.so                     | 4         | 0         | 67592     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM857.so                     | 4         | 0         | 67592     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM903.so                     | 4         | 0         | 67592     | 68        |
|./lib/aarch64-linux-gnu/gconv/ISO-2022-JP.so                | 4         | 0         | 67592     | 68        |
