|filename                                                    | depth     | fanout    | filesize  | disk (blk)|
|./lib/aarch64-linux-gnu/gconv/DEC-MCS.so                    | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/EBCDIC-AT-DE.so               | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/ISO-2022-KR.so                | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/ARMSCII-8.so                  | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM273.so                     | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/GREEK7-OLD.so                 | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM9030.so                    | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/EBCDIC-FR.so                  | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM1371.so                    | 4         | 0         | 132968    | 132       |
|./lib/aarch64-linux-gnu/gconv/IBM278.so                     | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM9448.so                    | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM4909.so                    | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM1146.so                    | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/ISO8859-3.so                  | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM1141.so                    | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM904.so                     | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/SAMI-WS2.so                   | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/EBCDIC-PT.so                  | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/INIS.so                       | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM939.so                     | 4         | 0         | 132968    | 132       |
|./lib/aarch64-linux-gnu/gconv/ECMA-CYRILLIC.so              | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/SHIFT_JISX0213.so             | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM437.so                     | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM1143.so                    | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/EBCDIC-DK-NO-A.so             | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM932.so                     | 4         | 0         | 132968    | 132       |
|./lib/aarch64-linux-gnu/gconv/IBM905.so                     | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM1153.so                    | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/NATS-SEFI.so                  | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM866.so                     | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/ISO_6937.so                   | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM922.so                     | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/GBK.so                        | 4         | 0         | 132968    | 132       |
|./lib/aarch64-linux-gnu/gconv/ISO8859-1.so                  | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/TCVN5712-1.so                 | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/EBCDIC-FI-SE-A.so             | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM1158.so                    | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM855.so                     | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM921.so                     | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/KOI8-U.so                     | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/ISO-2022-JP-3.so              | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM038.so                     | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/ISO8859-7.so                  | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/CSN_369103.so                 | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/CP770.so                      | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/EBCDIC-ES-S.so                | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/TSCII.so                      | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM1008.so                    | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM902.so                     | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM275.so                     | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM1129.so                    | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM863.so                     | 4         | 0         | 67432     | 68        |
